"STD_YM","SIDO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","SCLS_NM","MCLS_NM","LCLS_NM","SALE_AMT_00TMST","SALE_AMT_01TMST","SALE_AMT_02TMST","SALE_AMT_03TMST","SALE_AMT_04TMST","SALE_AMT_05TMST","SALE_AMT_06TMST","SALE_AMT_07TMST","SALE_AMT_08TMST","SALE_AMT_09TMST","SALE_AMT_10TMST","SALE_AMT_11TMST","SALE_AMT_12TMST","SALE_AMT_13TMST","SALE_AMT_14TMST","SALE_AMT_15TMST","SALE_AMT_16TMST","SALE_AMT_17TMST","SALE_AMT_18TMST","SALE_AMT_19TMST","SALE_AMT_20TMST","SALE_AMT_21TMST","SALE_AMT_22TMST","SALE_AMT_23TMST","APV_CNT_00TMST","APV_CNT_01TMST","APV_CNT_02TMST","APV_CNT_03TMST","APV_CNT_04TMST","APV_CNT_05TMST","APV_CNT_06TMST","APV_CNT_07TMST","APV_CNT_08TMST","APV_CNT_09TMST","APV_CNT_10TMST","APV_CNT_11TMST","APV_CNT_12TMST","APV_CNT_13TMST","APV_CNT_14TMST","APV_CNT_15TMST","APV_CNT_16TMST","APV_CNT_17TMST","APV_CNT_18TMST","APV_CNT_19TMST","APV_CNT_20TMST","APV_CNT_21TMST","APV_CNT_22TMST","APV_CNT_23TMST","PRICE_00TMST","PRICE_01TMST","PRICE_02TMST","PRICE_03TMST","PRICE_04TMST","PRICE_05TMST","PRICE_06TMST","PRICE_07TMST","PRICE_08TMST","PRICE_09TMST","PRICE_10TMST","PRICE_11TMST","PRICE_12TMST","PRICE_13TMST","PRICE_14TMST","PRICE_15TMST","PRICE_16TMST","PRICE_17TMST","PRICE_18TMST","PRICE_19TMST","PRICE_20TMST","PRICE_21TMST","PRICE_22TMST","PRICE_23TMST","DATA_LOAD_DT"
"201603","서울특별시","종로구","사직동","11010530100011000001","경양식 전문점","양식","음식","1878478.66","0","0","405844.16","0","0","0","0","0","0","0","0","6514523.38","6100707.31","5184659.06","2504638.22","0","1719039.87","5167120.81","7122564.94","5133203.82","4130913.72","1379870.13","8977852.51","42","0","0","14","0","0","0","0","0","0","0","0","266","224","182","70","0","84","196","210","154","84","42","98","44725.68","0","0","28988.87","0","0","0","0","0","0","0","0","24490.69","27235.3","28487.14","35780.55","0","20464.76","26362.86","33916.98","33332.49","49177.54","32854.05","91610.74","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","국수 전문점","분식","음식","0","0","0","0","0","0","0","0","0","0","0","1216479.66","15983191.05","5913442.83","405493.24","1216479.66","912359.74","1115106.34","1486808.49","2095048.28","6758220.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","680","408","68","68","68","102","136","68","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11926.27","23504.69","14493.73","5963.14","17889.41","13417.06","10932.42","10932.42","30809.53","49692.8","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","노래방","무도/유흥/가무","관광/여가/오락","460688.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1326781.74","3151106.64","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","54","25593.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73710.1","58353.83","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","휴대폰 판매","통신장비","소매","0","0","0","0","0","0","0","0","0","0","0","160201.63","0","0","0","0","0","128161.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14563.78","0","0","0","0","0","11651.03","0","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","삼청동","11010540100041000001","애완동물 판매","애견/애완/동물","소매","0","0","0","0","0","0","0","0","0","0","0","0","384483.93","747607.66","1602016.41","432544.43","71556.73","213602.19","427204.37","373803.82","448564.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","11","11","11","22","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34953.08","67964.33","145637.86","39322.22","6505.16","19418.38","19418.38","16991.08","20389.3","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","당구장","PC/오락/당구/볼링등","관광/여가/오락","236598.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","704163.46","337998.47","935129.1","290115.35","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","28","56","56","8449.96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25148.7","12071.37","16698.73","5180.63","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","면/만두/수제비 전문점","한식","음식","0","0","0","0","0","0","0","0","0","0","0","993250.18","4165242.7","4111842.09","758287.76","0","683527.01","512645.25","1548615.87","1580656.17","1634056.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","262","132","33","0","22","33","77","55","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18059.09","15897.87","31150.32","22978.42","0","31069.41","15534.7","20111.89","28739.2","37137.65","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","무도유흥주점-종합","무도/유흥/가무","관광/여가/오락","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4459466.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91009.52","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","사진관","사진","생활서비스","0","0","0","0","0","0","0","0","0","0","0","180349.53","0","2469010.37","0","2377565.54","823003.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","25","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7213.98","0","98760.41","0","95102.62","32920.14","0","0","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","슈퍼마켓 일반점","종합소매점","소매","0","0","0","0","0","0","0","0","0","83940.18","0","83940.18","0","41970.1","122179.6","181870.42","223840.52","167880.38","83940.18","223840.5","167880.4","210783.14","0","41970.1","0","0","0","0","0","0","0","0","0","9","0","9","0","9","18","36","36","27","9","18","36","36","0","9","0","0","0","0","0","0","0","0","0","9326.69","0","9326.69","0","4663.34","6787.76","5051.96","6217.79","6217.79","9326.69","12435.58","4663.34","5855.09","0","4663.34","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","신용카드단말기판매","기타판매업","소매","1910671.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217874.23","0","2742652.07","2535457.97","2066601.16","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","54","66","55","34739.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19806.75","0","50789.85","38416.03","37574.57","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","의류 판매-남성전문","의복","소매","0","0","0","0","0","0","0","0","0","0","0","0","3882436","342971.37","1577668.34","164626.26","0","2057828.26","1701138.05","617348.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","14","28","14","0","14","28","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92438.95","24497.96","56345.3","11759.02","0","146987.73","60754.93","44096.32","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","잡화점","종합소매점","소매","0","0","0","0","0","0","0","0","0","0","0","0","1911388.06","1507872.79","955694.01","318564.67","1255675.78","0","376968.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","54","54","27","108","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23597.38","27923.57","17698.04","11798.69","11626.63","0","13961.78","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","정기간행물 판매","책/서적/도서","소매","0","0","0","0","0","0","0","0","0","0","0","480604.91","0","0","2563226.25","213602.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43691.36","0","0","233020.57","19418.38","0","0","0","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","중국음식/중국집","중식","음식","0","0","0","0","0","0","0","0","0","0","0","6657290.04","36759060.2","18183214.23","10007747.9","4912259.88","3760539.95","7189524.22","18157038.72","13148802.19","15059610.29","15670370.8","0","0","0","0","0","0","0","0","0","0","0","0","0","323","1438","632","459","238","221","272","631","564","598","238","0","0","0","0","0","0","0","0","0","0","0","0","0","20610.81","25562.63","28770.91","21803.37","20639.75","17016.02","26432.07","28775.02","23313.48","25183.29","65841.89","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","청과물 소매","청과물/축산물","도매/유통/무역","0","0","0","0","0","0","0","149521.53","0","0","53400.54","0","149521.53","480604.93","192241.96","512645.26","341763.49","448564.58","299043.05","0","341763.49","704887.21","416524.27","213602.19","0","0","0","0","0","0","0","11","0","0","11","0","11","33","22","22","11","22","44","0","33","66","22","22","0","0","0","0","0","0","0","13592.87","0","0","4854.59","0","13592.87","14563.79","8738.27","23302.06","31069.41","20389.3","6796.43","0","10356.47","10680.11","18932.92","9709.19","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","커피전문점","다방/커피숍/카페","음식","0","0","0","0","0","0","0","0","0","163142.32","0","999829.38","7800533.84","7164278.66","6963846.72","7054740.35","5292803.22","4609936","4148476.33","5183264.73","10746418.09","8380854.41","2680195.36","559345.11","0","0","0","0","0","0","0","0","0","23","0","138","759","692","509","739","622","369","391","417","644","461","46","23","0","0","0","0","0","0","0","0","0","7093.14","0","7245.14","10277.38","10353","13681.43","9546.33","8509.33","12493.05","10609.91","12429.89","16686.98","18179.73","58265.12","24319.35","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","프랜차이즈_만두 전문점","프랜차이즈_한식","프랜차이즈_음식","0","0","0","0","0","0","0","0","0","0","0","501965.14","4539046.49","1927759.72","811688.3","1201512.3","870428.93","1473855.1","1660756.99","1879699.24","1238892.69","742267.6","0","0","0","0","0","0","0","0","0","0","0","0","0","44","208","131","66","99","66","164","131","154","121","66","0","0","0","0","0","0","0","0","0","0","0","0","0","11408.3","21822.34","14715.72","12298.31","12136.49","13188.32","8986.92","12677.53","12205.84","10238.78","11246.48","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","학원-외국어/어학","학원-어학","학문/교육","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5340054.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","485459.52","0","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","한식/백반 전문점","한식","음식","0","0","0","0","0","0","0","0","0","0","0","503228.29","1736364.21","698172.57","58936.64","0","0","63470.24","0","1097128.33","1976644.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","171","54","9","0","0","9","0","27","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55914.25","10154.18","12929.12","6548.52","0","0","7052.25","0","40634.38","43925.43","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100011000001","호프/맥주","유흥주점","음식","0","771345.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210366.94","308538.17","1037810.22","2047571.54","2580501.11","3646360.26","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","28","42","56","56","84","0","55096.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15026.21","11019.22","24709.77","36563.78","46080.38","43409.05","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","경양식 전문점","양식","음식","362360.85","0","0","0","0","0","0","0","0","0","0","0","0","898654.92","724721.7","492810.77","1579893.32","0","0","2898886.82","2956864.56","0","4435296.85","0","14","0","0","0","0","0","0","0","0","0","0","0","0","28","14","14","28","0","0","28","28","0","28","0","25882.92","0","0","0","0","0","0","0","0","0","0","0","0","32094.82","51765.84","35200.77","56424.76","0","0","103531.67","105602.31","0","158403.46","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","광고기획","광고/인쇄","생활서비스","0","0","0","0","0","0","0","0","0","0","0","0","0","53400.54","0","0","0","117481.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4854.59","0","0","0","5340.06","0","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","국수 전문점","분식","음식","0","0","0","0","0","0","0","0","0","0","0","0","202746.62","1047524.16","202746.62","0","625135.36","0","574448.72","1453017.37","371702.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","102","34","0","68","0","34","136","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5963.14","10269.84","5963.14","0","9193.17","0","16895.55","10683.95","10932.42","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","꽃집/꽃배달","선물/팬시/기념품","소매","0","0","0","0","0","0","0","0","0","562475.88","803536.98","2089196.14","2683813.49","2876662.37","916032.15","0","1317800.64","1092810.3","0","1944559.49","1357977.49","0","0","0","0","0","0","0","0","0","0","0","0","16","16","32","32","64","32","0","32","48","0","64","48","0","0","0","0","0","0","0","0","0","0","0","0","35154.74","50221.06","65287.38","83869.17","44947.85","28626","0","41181.27","22766.88","0","30383.74","28291.2","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","낙지/오징어 전문점","수산물","음식","0","0","0","0","0","0","0","0","0","0","0","0","6076982.24","2808868.75","0","0","0","1068010.94","1655416.95","2573906.37","3951640.45","9259654.8","3374914.56","0","0","0","0","0","0","0","0","0","0","0","0","0","121","44","0","0","0","11","33","44","44","120","22","0","0","0","0","0","0","0","0","0","0","0","0","0","50222.99","63837.93","0","0","0","97091.9","50164.15","58497.87","89810.01","77163.79","153405.21","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","문구용품 도매","서적/음반/문구","도매/유통/무역","0","0","0","0","0","0","0","0","0","458078.61","0","312241.35","0","710489.27","0","0","1996848.79","18697.09","0","84136.89","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","38","0","19","0","0","94","19","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","12380.5","0","8216.88","0","37394.17","0","0","21243.07","984.06","0","4428.26","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","문구용품 소매","사무/문구/컴퓨터","소매","0","0","0","0","0","0","0","1536900.48","54221.55","345896.09","299153.38","345896.1","383290.26","203798.24","258019.78","248671.24","3533749.25","1744438.13","701140.74","532866.94","0","0","0","0","0","0","0","0","0","0","0","133","19","38","19","38","57","57","38","38","208","133","76","57","0","0","0","0","0","0","0","0","0","0","0","11555.64","2853.77","9102.53","15744.91","9102.53","6724.39","3575.41","6789.99","6543.98","16989.18","13116.08","9225.54","9348.54","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","분식 전문점","분식","음식","0","0","0","0","0","0","0","0","0","0","422366.27","0","703943.78","2628056.78","375436.69","0","422366.27","703943.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94","0","188","564","94","0","94","188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4493.26","0","3744.38","4659.68","3994.01","0","4493.26","3744.38","0","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","사진관","사진","생활서비스","0","0","0","0","0","0","0","0","0","0","203210.74","228612.06","508026.82","0","0","203210.74","1600284.49","0","2159113.99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","25","25","0","0","25","75","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8128.43","9144.48","20321.07","0","0","8128.43","21337.13","0","43182.28","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","사회단체","기타교육기관","학문/교육","0","0","0","0","0","0","0","0","0","0","8390614.32","10317519.64","8759184.87","13509911.14","10280993.68","11056743.41","8698575.27","11531367.49","13187265.01","9820360.54","5060609.63","223748.3","0","0","0","0","0","0","0","0","0","0","0","0","175","220","241","250","285","316","317","317","318","263","176","11","0","0","0","0","0","0","0","0","0","0","0","0","47946.37","46897.82","36345.17","54039.64","36073.66","34989.69","27440.3","36376.55","41469.39","37339.77","28753.46","20340.75","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","산업용 사진","기술서비스","기술서비스","0","0","0","0","0","0","0","0","0","23496.24","304746.24","25205.06","652554.67","11748.13","18262.98","0","58740.6","0","0","729451.46","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","44","11","11","0","11","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","2136.02","27704.2","2291.37","14830.79","1068.01","1660.27","0","5340.05","0","0","66313.77","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","순대 전문점","별식/퓨전요리","음식","0","0","0","0","0","0","0","0","0","0","413223.14","1566804.38","6955922.82","3908402.15","1463498.62","482093.65","1084710.73","1515151.51","1153581.24","3770661.15","723140.5","1627066.11","0","0","0","0","0","0","0","0","0","0","0","0","34","119","340","221","102","51","85","119","136","204","51","102","0","0","0","0","0","0","0","0","0","0","0","0","12153.62","13166.42","20458.6","17685.08","14348.03","9452.82","12761.3","12732.37","8482.22","18483.63","14179.23","15951.63","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","안마시술소","요가/단전/마사지","관광/여가/오락","0","0","0","0","0","0","0","0","0","0","0","0","534005.47","0","0","0","534005.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48545.95","0","0","0","48545.95","0","0","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","여관/여인숙","모텔/여관/여인숙","숙박","671774.7","2351211.4","0","559812.24","0","0","8956995.85","895699.59","5150272.61","1007662.03","0","0","0","0","335887.35","335887.35","0","2911023.65","8621108.5","2127286.51","3582798.37","4254573.04","2463173.86","2407192.62","11","44","0","11","0","0","99","11","55","11","0","0","0","0","11","11","0","33","110","33","33","66","44","44","61070.43","53436.62","0","50892.02","0","0","90474.71","81427.24","93641.32","91605.64","0","0","0","0","30535.21","30535.21","0","88212.84","78373.71","64463.23","108569.65","64463.23","55981.22","54708.92","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","중국음식/중국집","중식","음식","0","0","0","0","0","0","0","0","0","0","0","3586036.96","4615604.73","2565194.33","0","87251.51","314105.43","0","2905475.21","2931650.65","1666503.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170","238","119","0","17","17","0","153","153","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21094.34","19393.3","21556.25","0","5132.44","18476.79","0","18990.03","19161.12","32676.55","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","카페","다방/커피숍/카페","음식","0","0","0","0","0","0","0","0","352653.1","123803.75","604012.22","93790.72","271993.07","65653.5","300130.3","356404.72","0","0","131307.01","431437.29","0","0","0","0","0","0","0","0","0","0","0","0","19","38","38","19","38","19","38","19","0","0","19","38","0","0","0","0","0","0","0","0","0","0","0","0","18560.69","3257.99","15895.06","4936.35","7157.71","3455.45","7898.17","18758.14","0","0","6910.9","11353.61","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","커피전문점","다방/커피숍/카페","음식","0","0","0","0","0","0","0","0","0","1302807.99","1174624.8","727148.66","8539335.45","2572987.54","1041780.28","1342428.3","1815541.02","1916922.35","885629.76","81571.16","1960038.5","186448.37","0","0","0","0","0","0","0","0","0","0","0","323","323","115","738","300","184","231","207","230","92","23","185","23","0","0","0","0","0","0","0","0","0","0","0","4033.46","3636.61","6323.03","11570.92","8576.63","5661.85","5811.38","8770.73","8334.45","9626.41","3546.57","10594.8","8106.45","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","프랜차이즈_샌드위치/토스트 전문점","프랜차이즈_패스트푸드","프랜차이즈_음식","0","0","0","0","0","0","0","0","0","133597.19","272760.93","122464.09","551088.41","567788.06","278327.48","924047.2","0","434190.86","133597.19","111330.98","0","0","0","0","0","0","0","0","0","0","0","0","0","56","56","56","112","168","56","112","0","167","56","56","0","0","0","0","0","0","0","0","0","0","0","0","0","2385.66","4870.73","2186.86","4920.43","3379.69","4970.13","8250.42","0","2599.95","2385.66","1988.05","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","프랜차이즈_커피전문점","프랜차이즈_다방/커피숍/카페","프랜차이즈_음식","0","0","0","0","0","0","0","0","237721.68","454467.96","240052.29","195770.8","834356.48","631593.89","953217.35","261027.72","685197.77","347260.08","277341.96","258697.12","0","0","0","0","0","0","0","0","0","0","0","0","69","138","46","23","184","138","138","23","46","69","46","46","0","0","0","0","0","0","0","0","0","0","0","0","3445.24","3293.25","5218.53","8511.77","4534.55","4576.77","6907.37","11349.03","14895.6","5032.75","6029.17","5623.85","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","한식/백반 전문점","한식","음식","0","0","0","0","0","0","0","0","217612.22","0","18134.36","45335.89","222145.8","163209.18","0","0","0","0","0","0","108806.11","1559554.3","0","0","0","0","0","0","0","0","0","0","18","0","9","9","27","18","0","0","0","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","12089.57","0","2014.93","5037.32","8227.62","9067.18","0","0","0","0","0","0","12089.57","173283.81","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100021000001","해장국/감자탕 전문","한식","음식","0","0","0","0","0","0","0","0","114266.92","228533.84","342800.76","590379.05","5046788.5","818912.88","571334.56","0","0","1161713.58","418978.67","533245.57","0","0","0","0","0","0","0","0","0","0","0","0","19","38","57","76","342","76","57","0","0","38","19","19","0","0","0","0","0","0","0","0","0","0","0","0","6014.05","6014.05","6014.05","7768.15","14756.69","10775.17","10023.41","0","0","30571.41","22051.51","28065.56","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100041000001","경양식 전문점","양식","음식","0","0","0","0","0","0","0","0","0","0","0","0","4588937.84","831980.51","2809021.31","258000.92","492810.77","579777.37","1391465.68","2188659.56","405844.16","420338.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","28","84","14","14","14","28","28","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54630.21","29713.59","33440.73","18428.64","35200.77","41412.67","49695.2","78166.41","28988.87","30024.19","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100041000001","스포츠용품 판매","운동/경기용품","소매","0","0","0","0","0","0","0","0","0","544685.58","0","234962.4","0","0","0","704887.22","480604.91","2029220.78","1078691.05","523325.36","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","11","0","0","0","22","11","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","49516.87","0","21360.22","0","0","0","32040.33","43691.36","184474.62","98062.82","47575.03","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100041000001","안경점","사진/광학/정밀기기","소매","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15701182.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","523372.74","0","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100041000001","여관/여인숙","모텔/여관/여인숙","숙박","0","503831.02","0","0","0","0","0","0","1007662.03","0","0","0","1567474.29","0","0","0","0","895699.59","1007662.03","503831.02","671774.69","0","1399530.6","1007662.04","0","11","0","0","0","0","0","0","11","0","0","0","11","0","0","0","0","11","11","11","22","0","33","22","0","45802.82","0","0","0","0","0","0","91605.64","0","0","0","142497.66","0","0","0","0","81427.24","91605.64","45802.82","30535.21","0","42410.02","45802.82","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100041000001","일식 전문점","일식","음식","813575.78","480143.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2147306.56","2600775.02","520155.01","3000894.28","39","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","39","26","39","20860.92","36934.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82588.71","66686.54","20005.96","76946.01","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100041000001","자동차경정비","자동차/이륜차","생활서비스","0","0","0","0","0","0","0","0","0","8589862.24","4269666.83","6478488.53","15470775","21869861.43","13146459.31","6568718.17","3428726.52","13372033.45","25769586.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","72","54","108","144","72","54","36","90","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","238607.28","59300.93","119972.01","143247.92","151874.04","182589.71","121642.93","95242.4","148578.15","178955.46","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100041000001","커피전문점","다방/커피숍/카페","음식","0","0","0","0","0","0","0","0","0","326284.65","0","1002160.01","554683.9","258697.11","0","0","473112.75","104877.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","92","46","46","0","0","69","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14186.29","0","10893.04","12058.35","5623.85","0","0","6856.71","4559.88","0","0","0","0","0","0","2016-03-30 오후 6:39:20"
"201603","서울특별시","종로구","사직동","11010530100041000001","프랜차이즈_편의점","프랜차이즈_종합소매점","프랜차이즈_소매","689398.43","621990.57","0","689398.43","160093.64","258907.4","237459.46","507856.84","755887.08","1214720.04","1040838.44","627965.37","1525562.15","1220235.24","800468.17","1073929.55","987984.55","1218550.02","814409.35","1615490.31","1967849.53","3394291.45","2893328.56","1413266.78","106","45","0","15","15","60","30","105","136","210","180","120","300","225","195","181","151","180","165","225","255","361","361","165","6503.76","13822.01","0","45959.9","10672.91","4315.12","7915.32","4836.73","5557.99","5784.38","5782.44","5233.04","5085.21","5423.27","4104.96","5933.31","6542.94","6769.72","4935.81","7179.96","7717.06","9402.47","8014.76","8565.25","2016-03-30 오후 6:39:20"
